id,relative_timestamp,interrogator_timestamp,rssi,epc96,doppler,phase,antenna,rospecid,channelindex,tagseencount,accessspecid,inventoryparameterspecid,lastseentimestamp,antennastate,time (seconds),doppler (),interrogation frequency (Hz),phase (radians),prxval (),prx deoscillated moving parts (),prx moving parts (),prx linear (),wavelength ()
5361,102420222,1.69687E+15,-38,e280116060000209e445ba0a,468,116,1,1,38,1,0,1,1.69687E+15,1,102.420222,29.25,921250000,0.177941771,16.70254921,16.58712211,45573.48189,0.158489319,0.325419222
5362,102433347,1.69687E+15,-56,e280116060000209e445f01a,-1054,88,1,1,38,1,0,1,1.69687E+15,1,102.433347,-65.875,921250000,0.134990309,34.70254921,34.58712211,2875492.311,0.002511886,0.325419222
5363,102460667,1.69687E+15,-53,e280116060000209e4454a0a,-742,2608,1,1,38,1,0,1,1.69687E+15,1,102.460667,-46.375,921250000,4.000621895,31.70254921,31.58712211,1441160.037,0.005011872,0.325419222
5364,102473394,1.69687E+15,-38,e280116060000209e445ba0a,117,124,1,1,38,1,0,1,1.69687E+15,1,102.473394,7.3125,921250000,0.190213618,16.70254921,16.58712211,45573.48189,0.158489319,0.325419222
5365,102486089,1.69687E+15,-38,e280116060000209e445ba0a,195,124,1,1,38,1,0,1,1.69687E+15,1,102.486089,12.1875,921250000,0.190213618,16.70254921,16.58712211,45573.48189,0.158489319,0.325419222
5366,102499303,1.69687E+15,-56,e280116060000209e445f01a,-1250,108,1,1,38,1,0,1,1.69687E+15,1,102.499303,-78.125,921250000,0.165669925,34.70254921,34.58712211,2875492.311,0.002511886,0.325419222
5367,102512339,1.69687E+15,-54,e280116060000209e4454a0a,-78,2576,1,1,38,1,0,1,1.69687E+15,1,102.512339,-4.875,921250000,3.95153451,32.70254921,32.58712211,1814312.993,0.003981072,0.325419222
5368,102525862,1.69687E+15,-53,e280116060000209e4454a0a,351,2656,1,1,38,1,0,1,1.69687E+15,1,102.525862,21.9375,921250000,4.074252973,31.70254921,31.58712211,1441160.037,0.005011872,0.325419222
5369,102550375,1.69687E+15,-54,e280116060000209e4454a0a,2617,2444,1,1,38,1,0,1,1.69687E+15,1,102.550375,163.5625,921250000,3.749049046,32.70254921,32.58712211,1814312.993,0.003981072,0.325419222
5370,102563671,1.69687E+15,-56,e280116060000209e445f01a,39,284,1,1,38,1,0,1,1.69687E+15,1,102.563671,2.4375,921250000,0.435650544,34.70254921,34.58712211,2875492.311,0.002511886,0.325419222
5371,102577608,1.69687E+15,-38,e280116060000209e445ba0a,117,3420,1,1,39,1,0,1,1.69687E+15,1,102.577608,7.3125,921750000,5.246214295,16.7023561,16.59654792,45672.50082,0.158489319,0.325242699
5372,102589985,1.69687E+15,-55,e280116060000209e445f01a,-1289,3916,1,1,39,1,0,1,1.69687E+15,1,102.589985,-80.5625,921750000,6.007068765,33.7023561,33.59654792,2289047.434,0.003162278,0.325242699
5373,102604178,1.69687E+15,-54,e280116060000209e445f01a,0,3760,1,1,39,1,0,1,1.69687E+15,1,102.604178,0,921750000,5.767767762,32.7023561,32.59654792,1818255.007,0.003981072,0.325242699
5374,102617075,1.69687E+15,-38,e280116060000209e445ba0a,117,3412,1,1,39,1,0,1,1.69687E+15,1,102.617075,7.3125,921750000,5.233942448,16.7023561,16.59654792,45672.50082,0.158489319,0.325242699
5375,102629787,1.69687E+15,-38,e280116060000209e445ba0a,195,3404,1,1,39,1,0,1,1.69687E+15,1,102.629787,12.1875,921750000,5.221670602,16.7023561,16.59654792,45672.50082,0.158489319,0.325242699
5376,102642043,1.69687E+15,-38,e280116060000209e445ba0a,273,3404,1,1,39,1,0,1,1.69687E+15,1,102.642043,17.0625,921750000,5.221670602,16.7023561,16.59654792,45672.50082,0.158489319,0.325242699
5377,102654629,1.69687E+15,-52,e280116060000209e4454a0a,-898,1608,1,1,39,1,0,1,1.69687E+15,1,102.654629,-56.125,921750000,2.466641107,30.7023561,30.59654792,1147241.351,0.006309573,0.325242699
5378,102666634,1.69687E+15,-54,e280116060000209e445f01a,-1523,3884,1,1,39,1,0,1,1.69687E+15,1,102.666634,-95.1875,921750000,5.95798138,32.7023561,32.59654792,1818255.007,0.003981072,0.325242699
5379,102690184,1.69687E+15,-54,e280116060000209e445f01a,-273,3680,1,1,39,1,0,1,1.69687E+15,1,102.690184,-17.0625,921750000,5.645049299,32.7023561,32.59654792,1818255.007,0.003981072,0.325242699
5380,102710098,1.69687E+15,-51,e280116060000209e4454a0a,-273,1656,1,1,39,1,0,1,1.69687E+15,1,102.710098,-17.0625,921750000,2.540272185,29.7023561,29.59654792,911286.1972,0.007943282,0.325242699
5381,102723607,1.69687E+15,-38,e280116060000209e445ba0a,273,3400,1,1,39,1,0,1,1.69687E+15,1,102.723607,17.0625,921750000,5.215534679,16.7023561,16.59654792,45672.50082,0.158489319,0.325242699
5382,102750143,1.69687E+15,-38,e280116060000209e445ba0a,39,3408,1,1,39,1,0,1,1.69687E+15,1,102.750143,2.4375,921750000,5.227806525,16.7023561,16.59654792,45672.50082,0.158489319,0.325242699
5383,102776704,1.69687E+15,-37,e280116060000209e445ba0a,-195,1572,1,1,40,1,0,1,1.69687E+15,1,102.776704,-12.1875,922250000,2.411417799,15.70215788,15.60596863,36357.73859,0.199526231,0.325066368
5384,102800086,1.69687E+15,-37,e280116060000209e445ba0a,-351,1588,1,1,40,1,0,1,1.69687E+15,1,102.800086,-21.9375,922250000,2.435961491,15.70215788,15.60596863,36357.73859,0.199526231,0.325066368
5385,102814939,1.69687E+15,-37,e280116060000209e445ba0a,39,1584,1,1,40,1,0,1,1.69687E+15,1,102.814939,2.4375,922250000,2.429825568,15.70215788,15.60596863,36357.73859,0.199526231,0.325066368
5386,102840668,1.69687E+15,-53,e280116060000209e4454c2a,-859,2840,1,1,40,1,0,1,1.69687E+15,1,102.840668,-53.6875,922250000,4.356505438,31.70215788,31.60596863,1447427.644,0.005011872,0.325066368
5387,102860269,1.69687E+15,-37,e280116060000209e445ba0a,-78,1580,1,1,40,1,0,1,1.69687E+15,1,102.860269,-4.875,922250000,2.423689645,15.70215788,15.60596863,36357.73859,0.199526231,0.325066368
5388,102880907,1.69687E+15,-37,e280116060000209e445ba0a,-390,1592,1,1,40,1,0,1,1.69687E+15,1,102.880907,-24.375,922250000,2.442097414,15.70215788,15.60596863,36357.73859,0.199526231,0.325066368
5389,102900342,1.69687E+15,-37,e280116060000209e445ba0a,117,1552,1,1,40,1,0,1,1.69687E+15,1,102.900342,7.3125,922250000,2.380738183,15.70215788,15.60596863,36357.73859,0.199526231,0.325066368
5390,102921946,1.69687E+15,-37,e280116060000209e445ba0a,-156,1564,1,1,40,1,0,1,1.69687E+15,1,102.921946,-9.75,922250000,2.399145952,15.70215788,15.60596863,36357.73859,0.199526231,0.325066368
5391,102952365,1.69687E+15,-54,e280116060000209e4454c2a,-1328,2820,1,1,40,1,0,1,1.69687E+15,1,102.952365,-83,922250000,4.325825822,32.70215788,32.60596863,1822203.442,0.003981072,0.325066368
5392,102964170,1.69687E+15,-37,e280116060000209e445ba0a,507,1552,1,1,40,1,0,1,1.69687E+15,1,102.96417,31.6875,922250000,2.380738183,15.70215788,15.60596863,36357.73859,0.199526231,0.325066368
5393,102983915,1.69687E+15,-52,e280116060000209e4454a0a,-429,1468,1,1,41,1,0,1,1.69687E+15,1,102.983915,-26.8125,922750000,2.251883797,30.70195456,30.61538423,1152227.995,0.006309573,0.324890228
5394,102998812,1.69687E+15,-38,e280116060000209e445ba0a,156,3320,1,1,41,1,0,1,1.69687E+15,1,102.998812,9.75,922750000,5.092816216,16.70195456,16.61538423,45871.02267,0.158489319,0.324890228
5395,103020269,1.69687E+15,-54,e280116060000209e4454c2a,-78,1092,1,1,41,1,0,1,1.69687E+15,1,103.020269,-4.875,922750000,1.67510702,32.70195456,32.61538423,1826158.305,0.003981072,0.324890228
5396,103040166,1.69687E+15,-38,e280116060000209e445ba0a,78,3332,1,1,41,1,0,1,1.69687E+15,1,103.040166,4.875,922750000,5.111223985,16.70195456,16.61538423,45871.02267,0.158489319,0.324890228
5397,103060192,1.69687E+15,-51,e280116060000209e4454a0a,-351,1432,1,1,41,1,0,1,1.69687E+15,1,103.060192,-21.9375,922750000,2.196660488,29.70195456,29.61538423,915247.2289,0.007943282,0.324890228
5398,103090244,1.69687E+15,-52,e280116060000209e4454a0a,625,1440,1,1,41,1,0,1,1.69687E+15,1,103.090244,39.0625,922750000,2.208932335,30.70195456,30.61538423,1152227.995,0.006309573,0.324890228
5399,103110268,1.69687E+15,-55,e280116060000209e4454c2a,-78,1088,1,1,41,1,0,1,1.69687E+15,1,103.110268,-4.875,922750000,1.668971097,33.70195456,33.61538423,2298997.096,0.003162278,0.324890228
5400,103123439,1.69687E+15,-38,e280116060000209e445ba0a,156,3324,1,1,41,1,0,1,1.69687E+15,1,103.123439,9.75,922750000,5.098952139,16.70195456,16.61538423,45871.02267,0.158489319,0.324890228
5401,103150277,1.69687E+15,-38,e280116060000209e445ba0a,0,3332,1,1,41,1,0,1,1.69687E+15,1,103.150277,0,922750000,5.111223985,16.70195456,16.61538423,45871.02267,0.158489319,0.324890228
5402,103163122,1.69687E+15,-38,e280116060000209e445ba0a,234,3320,1,1,41,1,0,1,1.69687E+15,1,103.163122,14.625,922750000,5.092816216,16.70195456,16.61538423,45871.02267,0.158489319,0.324890228
5403,103190155,1.69687E+15,-37,e280116060000209e445ba0a,0,1924,1,1,42,1,0,1,1.69687E+15,1,103.190155,0,923250000,2.951379036,15.70174613,15.62479472,36515.68672,0.199526231,0.324714279
5404,103203479,1.69687E+15,-37,e280116060000209e445ba0a,117,1928,1,1,42,1,0,1,1.69687E+15,1,103.203479,7.3125,923250000,2.957514959,15.70174613,15.62479472,36515.68672,0.199526231,0.324714279
5405,103216047,1.69687E+15,-37,e280116060000209e445ba0a,234,1888,1,1,42,1,0,1,1.69687E+15,1,103.216047,14.625,923250000,2.896155728,15.70174613,15.62479472,36515.68672,0.199526231,0.324714279
5406,103228376,1.69687E+15,-37,e280116060000209e445ba0a,117,1908,1,1,42,1,0,1,1.69687E+15,1,103.228376,7.3125,923250000,2.926835343,15.70174613,15.62479472,36515.68672,0.199526231,0.324714279
5407,103250224,1.69687E+15,-53,e280116060000209e4454c2a,234,3232,1,1,42,1,0,1,1.69687E+15,1,103.250224,14.625,923250000,4.957825906,31.70174613,31.62479472,1453715.672,0.005011872,0.324714279
5408,103262827,1.69687E+15,-53,e280116060000209e4454c2a,898,3172,1,1,42,1,0,1,1.69687E+15,1,103.262827,56.125,923250000,4.865787059,31.70174613,31.62479472,1453715.672,0.005011872,0.324714279
5409,103275004,1.69687E+15,-53,e280116060000209e4454c2a,-234,3308,1,1,42,1,0,1,1.69687E+15,1,103.275004,-14.625,923250000,5.074408446,31.70174613,31.62479472,1453715.672,0.005011872,0.324714279
5410,103300183,1.69687E+15,-37,e280116060000209e445ba0a,312,1916,1,1,42,1,0,1,1.69687E+15,1,103.300183,19.5,923250000,2.93910719,15.70174613,15.62479472,36515.68672,0.199526231,0.324714279
5411,103320189,1.69687E+15,-37,e280116060000209e445ba0a,312,1932,1,1,42,1,0,1,1.69687E+15,1,103.320189,19.5,923250000,2.963650882,15.70174613,15.62479472,36515.68672,0.199526231,0.324714279
5412,103333093,1.69687E+15,-37,e280116060000209e445ba0a,273,1924,1,1,42,1,0,1,1.69687E+15,1,103.333093,17.0625,923250000,2.951379036,15.70174613,15.62479472,36515.68672,0.199526231,0.324714279
5413,103360244,1.69687E+15,-37,e280116060000209e445ba0a,351,1908,1,1,42,1,0,1,1.69687E+15,1,103.360244,21.9375,923250000,2.926835343,15.70174613,15.62479472,36515.68672,0.199526231,0.324714279
5414,103380136,1.69687E+15,-54,e280116060000209e4454c2a,-1015,3404,1,1,42,1,0,1,1.69687E+15,1,103.380136,-63.4375,923250000,5.221670602,32.70174613,32.62479472,1830119.601,0.003981072,0.324714279
5415,103393455,1.69687E+15,-37,e280116060000209e445ba0a,195,2148,1,1,43,1,0,1,1.69687E+15,1,103.393455,12.1875,923750000,3.294990732,15.70153261,15.63420013,36594.85349,0.199526231,0.32453852
5416,103420329,1.69687E+15,-53,e280116060000209e4454c2a,-781,3800,1,1,43,1,0,1,1.69687E+15,1,103.420329,-48.8125,923750000,5.829126994,31.70153261,31.63420013,1456867.358,0.005011872,0.32453852
5417,103432586,1.69687E+15,-37,e280116060000209e445ba0a,273,2164,1,1,43,1,0,1,1.69687E+15,1,103.432586,17.0625,923750000,3.319534425,15.70153261,15.63420013,36594.85349,0.199526231,0.32453852
5418,103445254,1.69687E+15,-54,e280116060000209e4454a0a,-156,4024,1,1,43,1,0,1,1.69687E+15,1,103.445254,-9.75,923750000,6.17273869,32.70153261,32.63420013,1834087.339,0.003981072,0.32453852
5419,103470053,1.69687E+15,-38,e280116060000209e445ba0a,507,2136,1,1,43,1,0,1,1.69687E+15,1,103.470053,31.6875,923750000,3.276582963,16.70153261,16.63420013,46070.191,0.158489319,0.32453852
5420,103490520,1.69687E+15,-52,e280116060000209e445f01a,859,2776,1,1,43,1,0,1,1.69687E+15,1,103.49052,53.6875,923750000,4.258330667,30.70153261,30.63420013,1157230.877,0.006309573,0.32453852
5421,103510217,1.69687E+15,-38,e280116060000209e445ba0a,312,2176,1,1,43,1,0,1,1.69687E+15,1,103.510217,19.5,923750000,3.337942194,16.70153261,16.63420013,46070.191,0.158489319,0.32453852
5422,103530357,1.69687E+15,-37,e280116060000209e445ba0a,156,2176,1,1,43,1,0,1,1.69687E+15,1,103.530357,9.75,923750000,3.337942194,15.70153261,15.63420013,36594.85349,0.199526231,0.32453852
5423,103543148,1.69687E+15,-38,e280116060000209e445ba0a,-156,2168,1,1,43,1,0,1,1.69687E+15,1,103.543148,-9.75,923750000,3.325670348,16.70153261,16.63420013,46070.191,0.158489319,0.32453852
5424,103556503,1.69687E+15,-37,e280116060000209e445ba0a,195,2152,1,1,43,1,0,1,1.69687E+15,1,103.556503,12.1875,923750000,3.301126656,15.70153261,15.63420013,36594.85349,0.199526231,0.32453852
5425,103580994,1.69687E+15,-53,e280116060000209e445f01a,117,2784,1,1,43,1,0,1,1.69687E+15,1,103.580994,7.3125,923750000,4.270602513,31.70153261,31.63420013,1456867.358,0.005011872,0.32453852
5426,103610357,1.69687E+15,-57,e280116060000209e4454c2a,-1523,1896,1,1,44,1,0,1,1.69687E+15,1,103.610357,-95.1875,924250000,2.908427574,35.701314,35.64360044,3667414.892,0.001995262,0.324362952
5427,103630249,1.69687E+15,-53,e280116060000209e4454a0a,-820,2348,1,1,44,1,0,1,1.69687E+15,1,103.630249,-51.25,924250000,3.60178689,31.701314,31.64360044,1460024.166,0.005011872,0.324362952
5428,103650351,1.69687E+15,-38,e280116060000209e445ba0a,351,3912,1,1,44,1,0,1,1.69687E+15,1,103.650351,21.9375,924250000,6.000932842,16.701314,16.64360044,46170.01803,0.158489319,0.324362952
5429,103670296,1.69687E+15,-38,e280116060000209e445ba0a,-195,3948,1,1,44,1,0,1,1.69687E+15,1,103.670296,-12.1875,924250000,6.056156151,16.701314,16.64360044,46170.01803,0.158489319,0.324362952
5430,103690497,1.69687E+15,-38,e280116060000209e445ba0a,-156,3932,1,1,44,1,0,1,1.69687E+15,1,103.690497,-9.75,924250000,6.031612458,16.701314,16.64360044,46170.01803,0.158489319,0.324362952
5431,103703326,1.69687E+15,-56,e280116060000209e445f01a,-234,116,1,1,44,1,0,1,1.69687E+15,1,103.703326,-14.625,924250000,0.177941771,34.701314,34.64360044,2913131.197,0.002511886,0.324362952
5432,103715732,1.69687E+15,-38,e280116060000209e445ba0a,390,3912,1,1,44,1,0,1,1.69687E+15,1,103.715732,24.375,924250000,6.000932842,16.701314,16.64360044,46170.01803,0.158489319,0.324362952
5433,103728548,1.69687E+15,-56,e280116060000209e4454c2a,-1367,1968,1,1,44,1,0,1,1.69687E+15,1,103.728548,-85.4375,924250000,3.018874191,34.701314,34.64360044,2913131.197,0.002511886,0.324362952
5434,103750573,1.69687E+15,-38,e280116060000209e445ba0a,-117,3924,1,1,44,1,0,1,1.69687E+15,1,103.750573,-7.3125,924250000,6.019340612,16.701314,16.64360044,46170.01803,0.158489319,0.324362952
5435,103763096,1.69687E+15,-38,e280116060000209e445ba0a,273,3928,1,1,44,1,0,1,1.69687E+15,1,103.763096,17.0625,924250000,6.025476535,16.701314,16.64360044,46170.01803,0.158489319,0.324362952
5436,103789997,1.69687E+15,-38,e280116060000209e445ba0a,39,3924,1,1,44,1,0,1,1.69687E+15,1,103.789997,2.4375,924250000,6.019340612,16.701314,16.64360044,46170.01803,0.158489319,0.324362952
5437,103816110,1.69687E+15,-53,e280116060000209e4454c2a,-2968,3192,1,1,45,1,0,1,1.69687E+15,1,103.81611,-185.5,924750000,4.896466675,31.7010903,31.65299567,1463186.101,0.005011872,0.324187573
5438,103829475,1.69687E+15,-37,e280116060000209e445ba0a,-273,1756,1,1,45,1,0,1,1.69687E+15,1,103.829475,-17.0625,924750000,2.693670264,15.7010903,15.65299567,36753.57314,0.199526231,0.324187573
5439,103841992,1.69687E+15,-37,e280116060000209e445ba0a,-117,1768,1,1,45,1,0,1,1.69687E+15,1,103.841992,-7.3125,924750000,2.712078033,15.7010903,15.65299567,36753.57314,0.199526231,0.324187573
5440,103870963,1.69687E+15,-37,e280116060000209e445ba0a,117,1740,1,1,45,1,0,1,1.69687E+15,1,103.870963,7.3125,924750000,2.669126571,15.7010903,15.65299567,36753.57314,0.199526231,0.324187573
5441,103890124,1.69687E+15,-37,e280116060000209e445ba0a,507,1716,1,1,45,1,0,1,1.69687E+15,1,103.890124,31.6875,924750000,2.632311032,15.7010903,15.65299567,36753.57314,0.199526231,0.324187573
5442,103910260,1.69687E+15,-53,e280116060000209e4454c2a,-820,3064,1,1,45,1,0,1,1.69687E+15,1,103.91026,-51.25,924750000,4.700117134,31.7010903,31.65299567,1463186.101,0.005011872,0.324187573
5443,103923134,1.69687E+15,-37,e280116060000209e445ba0a,-429,1768,1,1,45,1,0,1,1.69687E+15,1,103.923134,-26.8125,924750000,2.712078033,15.7010903,15.65299567,36753.57314,0.199526231,0.324187573
5444,103960112,1.69687E+15,-37,e280116060000209e445ba0a,468,1736,1,1,45,1,0,1,1.69687E+15,1,103.960112,29.25,924750000,2.662990648,15.7010903,15.65299567,36753.57314,0.199526231,0.324187573
5445,103972738,1.69687E+15,-37,e280116060000209e445ba0a,78,1728,1,1,45,1,0,1,1.69687E+15,1,103.972738,4.875,924750000,2.650718801,15.7010903,15.65299567,36753.57314,0.199526231,0.324187573
5446,103984932,1.69687E+15,-37,e280116060000209e445ba0a,117,1744,1,1,45,1,0,1,1.69687E+15,1,103.984932,7.3125,924750000,2.675262494,15.7010903,15.65299567,36753.57314,0.199526231,0.324187573
5447,103997330,1.69687E+15,-37,e280116060000209e445ba0a,0,1716,1,1,45,1,0,1,1.69687E+15,1,103.99733,0,924750000,2.632311032,15.7010903,15.65299567,36753.57314,0.199526231,0.324187573
5448,104025179,1.69687E+15,-37,e280116060000209e445ba0a,-156,1284,1,1,46,1,0,1,1.69687E+15,1,104.025179,-9.75,925250000,1.969631332,15.70086152,15.66238582,36833.1263,0.199526231,0.324012384
5449,104051972,1.69687E+15,-53,e280116060000209e4454c2a,390,2384,1,1,46,1,0,1,1.69687E+15,1,104.051972,24.375,925250000,3.657010198,31.70086152,31.66238582,1466353.169,0.005011872,0.324012384
5450,104070119,1.69687E+15,-37,e280116060000209e445ba0a,195,1256,1,1,46,1,0,1,1.69687E+15,1,104.070119,12.1875,925250000,1.92667987,15.70086152,15.66238582,36833.1263,0.199526231,0.324012384
5451,104093867,1.69687E+15,-37,e280116060000209e445ba0a,39,1276,1,1,46,1,0,1,1.69687E+15,1,104.093867,2.4375,925250000,1.957359485,15.70086152,15.66238582,36833.1263,0.199526231,0.324012384
5452,104111007,1.69687E+15,-36,e280116060000209e445ba0a,-273,1312,1,1,46,1,0,1,1.69687E+15,1,104.111007,-17.0625,925250000,2.012582794,14.70086152,14.66238582,29257.5922,0.251188643,0.324012384
5453,104127718,1.69687E+15,-37,e280116060000209e445ba0a,625,1260,1,1,46,1,0,1,1.69687E+15,1,104.127718,39.0625,925250000,1.932815793,15.70086152,15.66238582,36833.1263,0.199526231,0.324012384
5454,104152385,1.69687E+15,-53,e280116060000209e4454c2a,859,2360,1,1,46,1,0,1,1.69687E+15,1,104.152385,53.6875,925250000,3.620194659,31.70086152,31.66238582,1466353.169,0.005011872,0.324012384
5455,104180170,1.69687E+15,-37,e280116060000209e445ba0a,-78,1268,1,1,46,1,0,1,1.69687E+15,1,104.18017,-4.875,925250000,1.945087639,15.70086152,15.66238582,36833.1263,0.199526231,0.324012384
5456,104192661,1.69687E+15,-36,e280116060000209e445ba0a,273,1292,1,1,46,1,0,1,1.69687E+15,1,104.192661,17.0625,925250000,1.981903178,14.70086152,14.66238582,29257.5922,0.251188643,0.324012384
5457,104205085,1.69687E+15,-37,e280116060000209e445ba0a,312,1292,1,1,46,1,0,1,1.69687E+15,1,104.205085,19.5,925250000,1.981903178,15.70086152,15.66238582,36833.1263,0.199526231,0.324012384
5458,104230127,1.69687E+15,-38,e280116060000209e445ba0a,0,2012,1,1,47,1,0,1,1.69687E+15,1,104.230127,0,925750000,3.086369345,16.70062768,16.6717709,46470.47269,0.158489319,0.323837384
5459,104242981,1.69687E+15,-53,e280116060000209e4454c2a,156,3360,1,1,47,1,0,1,1.69687E+15,1,104.242981,9.75,925750000,5.154175447,31.70062768,31.6717709,1469525.376,0.005011872,0.323837384
5460,104255160,1.69687E+15,-38,e280116060000209e445ba0a,-156,2016,1,1,47,1,0,1,1.69687E+15,1,104.25516,-9.75,925750000,3.092505268,16.70062768,16.6717709,46470.47269,0.158489319,0.323837384
5461,104267740,1.69687E+15,-54,e280116060000209e4454c2a,-1250,3500,1,1,47,1,0,1,1.69687E+15,1,104.26774,-78.125,925750000,5.368932758,32.70062768,32.6717709,1850022.84,0.003981072,0.323837384
5462,104290069,1.69687E+15,-38,e280116060000209e445ba0a,468,1976,1,1,47,1,0,1,1.69687E+15,1,104.290069,29.25,925750000,3.031146037,16.70062768,16.6717709,46470.47269,0.158489319,0.323837384
5463,104310610,1.69687E+15,-53,e280116060000209e4454c2a,468,3412,1,1,47,1,0,1,1.69687E+15,1,104.31061,29.25,925750000,5.233942448,31.70062768,31.6717709,1469525.376,0.005011872,0.323837384
5464,104330342,1.69687E+15,-38,e280116060000209e445ba0a,156,2004,1,1,47,1,0,1,1.69687E+15,1,104.330342,9.75,925750000,3.074097499,16.70062768,16.6717709,46470.47269,0.158489319,0.323837384
5465,104342629,1.69687E+15,-54,e280116060000209e4454c2a,-2656,3668,1,1,47,1,0,1,1.69687E+15,1,104.342629,-166,925750000,5.62664153,32.70062768,32.6717709,1850022.84,0.003981072,0.323837384
5466,104355161,1.69687E+15,-38,e280116060000209e445ba0a,195,2004,1,1,47,1,0,1,1.69687E+15,1,104.355161,12.1875,925750000,3.074097499,16.70062768,16.6717709,46470.47269,0.158489319,0.323837384
5467,104367856,1.69687E+15,-38,e280116060000209e445ba0a,-156,2004,1,1,47,1,0,1,1.69687E+15,1,104.367856,-9.75,925750000,3.074097499,16.70062768,16.6717709,46470.47269,0.158489319,0.323837384
5468,104380378,1.69687E+15,-53,e280116060000209e4454c2a,1640,3268,1,1,47,1,0,1,1.69687E+15,1,104.380378,102.5,925750000,5.013049215,31.70062768,31.6717709,1469525.376,0.005011872,0.323837384
